id,link,title_name,score,scored_by,ranked,popularity,members,favorited,synonymns,japanese_name,english_name,german_name,french_name,spanish_name,item_type,episodes,status,airing_date,premier_date,broadcast_date,producers,licensors,studios,source,genres,themes,demographic,duration,age_rating,description,background
1542,https://myanimelist.net/anime/1542/Brain_Powerd,Brain Powerd,6.18,3521,9164,6344,12371,47,Brain Powered,ブレンパワード,,,,,TV,26,Finished Airing,"Apr 8, 1998 to Nov 11, 1998",Spring 1998,Wednesdays at 19:30 (JST),"[""Bandai Visual"", ""WOWOW""]","[""Bandai Entertainment"", ""Sentai Filmworks""]","[""Sunrise""]",Original,"[""Action"", ""Adventure"", ""Sci-Fi""]","[""Mecha""]",,25 min. per ep.,PG-13 - Teens 13 or older,"In the not so distant future much of the earth has been submerged under the sea or destroyed by earthquakes. At the center of the turmoil is the mysterious Orphan. Orphan may or may not be the original cause of the cataclysms. Orphan's goal is to raise a ship hidden deep beneath the sea to the surface, but doing so would result in the destruction of all humans except for the small number which are loyal to Orphan. Orphan's agents pilot mysterious mecha known as Grand Cheres, and search the world for mysterious, giant disks which occasionally appear, flying at high speeds and wrecking much of the countryside, or cities, when they hit the ground. After a dying disc almost kills Hime, a Brain Powerd is born from the disc. Brain Powerds are another type of Mecha, similar to but not the same as Grand Cheres. Hime becomes the Brain Powerd's pilot, forming a symbiotic relationship with the living mecha and joins an International Organization dedicated to stopping Orphan, or at the very least saving humanity should Orphan succeed. (Source: AniDB)",
9177,https://myanimelist.net/anime/9177/Burning_Blood,Burning Blood,6.18,631,9165,11673,2313,0,,Ｂ・Ｂ BURNING BLOOD,,,,,OVA,3,Finished Airing,"Apr 25, 1990 to Apr 25, 1991",,,[],[],"[""Magic Bus""]",Manga,"[""Sports""]","[""Combat Sports""]",Shounen,42 min. per ep.,R+ - Mild Nudity,"Ryo Takagi is a trumpet player on the verge of hitting it big with his band, but he's also a natural fighter whose blood starts burning when he fights seriously; this gave him the nickname B.B (""Burning Blood""). After suffering absolute defeat at the hands of a young man named Jin Moriyama, though, Ryo decides to trade in his trumpet for a pair of boxing gloves in order to have a rematch the way Moriyama wants it: In the boxing ring. (Source: ANN)",
4418,https://myanimelist.net/anime/4418/Catman_Series_II,Catman Series II,6.18,794,9166,12929,1575,1,"Catman, Catman 2nd Season",キャットマン,,,,,ONA,8,Finished Airing,2002,,,"[""Fuji TV""]",[],[],Original,"[""Comedy"", ""Fantasy"", ""Slice of Life""]","[""Anthropomorphic""]",,4 min. per ep.,PG-13 - Teens 13 or older,"In a city filled with anthropomorphic cat-people, Catman lives free of rules and boundaries, doing everything he wants, which often collides with the other inhabitants of the city. Created entirely in flash, with no spoken dialog, Catman instead speaks in English and Japanese subtitles. The series is spread across three so-called 'seasons', with only the third having been aired.",
60315,https://myanimelist.net/anime/60315/Dekin_no_Mogura,Dekin no Mogura,6.19,1197,9087,5951,14448,29,,出禁のモグラ,Dekin no Mogura: The Earthbound Mole,,,,TV,12,Currently Airing,"Jul 7, 2025 to ?",Summer 2025,Mondays at 22:00 (JST),"[""Kodansha"", ""Tokyo MX"", ""Avex Pictures"", ""BS11"", ""Crunchyroll"", ""A-Sketch"", ""arma bianca""]",[],"[""Brain's Base""]",Manga,"[""Comedy"", ""Mystery"", ""Supernatural""]",[],Seinen,23 min. per ep.,PG-13 - Teens 13 or older,"Mogura, a mysterious ""self-proclaimed sage"" also known as Mogura Momoyuki, has been banned from the afterlife. To return, he roams the world, collecting the ""lamps"" of ghosts in his lantern. However, crossing paths with him brings an unusual consequence: the ability to see strange phenomena... (Source: MAL News)",
36730,https://myanimelist.net/anime/36730/Doraemon__Benkyou_Heya_no_Tsuribori,Doraemon: Benkyou Heya no Tsuribori,6.18,517,9168,13519,1332,0,"The Fishing Pond in My Room, Doraemon (1979) Pilot",ドラえもん 勉強部屋のつりぼり,,,,,Special,1,Finished Airing,"Oct 3, 1979",,,[],[],"[""Shin-Ei Animation""]",Manga,"[""Comedy"", ""Sci-Fi""]",[],,12 min.,PG - Children,"The pilot to Doraemon (1979) . It was created in 1978 but was released to the public as the first special double-billed with episode 159 in the same timeslot. In it, Doraemon creates a fishing pond in Nobita's room so he could play around instead of studying.",
35551,https://myanimelist.net/anime/35551/Eevee_to_Colorful_Friends,Eevee to Colorful Friends,6.18,1533,9169,10482,3292,6,Pokemon: Eevee and Colorful Friends,イーブイとカラフルフレンズ,Eevee and Colorful Friends,,,,ONA,1,Finished Airing,"May 8, 2017",,,"[""Nintendo""]",[],[],Game,"[""Slice of Life""]",[],,1 min.,G - All Ages,"On a beautiful sunny day, Eievui decides to go for a walk. When passing through various landscapes, it encounters familiar faces: the different evolutions of Eievui, each having their well-deserved rest. [Written by MAL Rewrite]",Eevee to Colorful Friends was produced by Nintendo to promote a new line of Eevee merchandise.
22055,https://myanimelist.net/anime/22055/Gakkou_no_Kaidan_Recaps,Gakkou no Kaidan Recaps,6.18,782,9170,11212,2646,0,Gakkou no Kaidan: New Year's Special,学校の怪談　総集編,Ghost Stories Recaps,,,,TV Special,2,Finished Airing,"Nov 15, 2000 to Jan 3, 2001",,,[],[],"[""Pierrot""]",Novel,"[""Horror"", ""Mystery"", ""Supernatural""]",[],,25 min. per ep.,PG-13 - Teens 13 or older,"A new year special where Momoko stars to remember some of the adventures, she has had with her friends.",
9345,https://myanimelist.net/anime/9345/Gakkou_no_Kowai_Uwasa_Shin__Hanako-san_ga_Kita,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,6.18,166,9171,13617,1295,4,,学校のｺﾜｲうわさ 新・花子さんがきた!!,,,,,TV,33,Finished Airing,"Aug 13, 2010 to Mar 25, 2011",Summer 2010,Unknown,[],[],[],Unknown,"[""Comedy"", ""Horror"", ""Supernatural""]","[""School""]",,4 min. per ep.,,"The story of the anime revolves around Hanako, a girl who lives in a supernatural world apart from our own. Hanako appears when schoolchildren are in trouble; she is a benevolent version of an enduring Japanese urban legend about Hanako, a ghost who lives in a toilet at the local school. (Source: ANN)",
43741,https://myanimelist.net/anime/43741/Getter_Robo_Arc,Getter Robo Arc,6.18,2423,9172,8139,6690,26,"Getter Robo Āḥ, Getter Robo Ah, Getter Robo Ark",ゲッターロボ アーク,,,,,TV,13,Finished Airing,"Jul 4, 2021 to Sep 26, 2021",Summer 2021,Sundays at 21:00 (JST),"[""Lantis"", ""Bandai Namco Arts""]","[""Sentai Filmworks""]","[""Bee Media"", ""Studio A-CAT""]",Manga,"[""Action"", ""Sci-Fi""]","[""Mecha""]",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"Getter Robo Arc is the fifth Getter Robo series chronologically. Taking place several years after Getter Robo Go, Earth is now a post-apocalyptic world. Hayato, now an aging scientist, has completed Professor Saotome's masterpiece, Getter Robo Arc. Piloting it are Ryoma's son Takuma, the human-dinosaur Kamui, and the younger brother of Tayel, Baku. Alongside the reformed Dinosaur Empire, they fight the insectoid Andromeda Flow Country attacking from across time and space. (Source: MAL News)",
3020,https://myanimelist.net/anime/3020/Gu-Gu_Ganmo,Gu-Gu Ganmo,6.18,734,9173,12598,1745,2,Gu Gu Ganmo,Gu-Guガンモ,,,Aventures de Gu-Gu Ganmo,,TV,50,Finished Airing,"Mar 18, 1984 to Mar 17, 1985",Spring 1984,Sundays at 19:00 (JST),[],[],"[""Toei Animation""]",Manga,"[""Comedy"", ""Slice of Life""]","[""School""]",Shounen,25 min. per ep.,G - All Ages,"The series follows in the footsteps of manga such as Doraemon and Obake no Q-Taro in that the alien Ganmo (who resembles a chicken wearing sneakers) sets out to help his adopted human friend Hanpeita. The series follows the antics of the duo as they find themselves in the middle of much comedic mischief. One morning Tsukune Tsukuda, out of spite, lets her brother’s pet bird go. But later she has misgivings, and comes home with an egg she has found to give to her brother, Hapeita. Hanpeita isn't all too pleased with the big, odd-looking egg. However, in the meantime it swells up, breaks its shell, and out comes a strange bird-like creature named Ganmo. It speaks like a human being, and comes to live with the Tsukudas. Not wanting to be a mere freeloader, Ganmo takes the initiative to run errands, clean the house, etc…yet he blunders at everything he does. Ganmo the tries to clear his reputation, but his efforts only ends causing more and more confusion. One day a charming girl comes moving in the house next to the Tsukudas. Her pet is a stange mina, named Deja-vu. It is foppish but has a poisonous tongue. And it always teases Ganmo because of its odd-looking. Thus, the world around Ganmo gets into a mess more and more. (Source: Wikipedia)",
10509,https://myanimelist.net/anime/10509/Hoero_Bun_Bun_Movie,Hoero! Bun Bun (Movie),6.18,142,9174,15748,731,1,"Hoero! Bun Bun Special, Bark! Bun Bun Special, Yap! Bun Bun, Piesek BUM BUM",ほえろブンブン,,,,,Movie,1,Finished Airing,"Apr 2, 1987",,,"[""Magic Capsule""]",[],"[""Madhouse""]",Unknown,[],[],Kids,1 hr. 5 min.,G - All Ages,"Special episode of the 39 episode seires about Bunbun, an abandoned puppy.",
581,https://myanimelist.net/anime/581/Honoo_no_Labyrinth,Honoo no Labyrinth,6.18,5242,9175,6178,13115,18,,炎のらびりんす,Labyrinth Of Flames,,Labyrinth Of Flames,,OVA,2,Finished Airing,"Sep 25, 2000 to Dec 21, 2000",,,"[""Bandai Visual""]","[""Central Park Media""]","[""Studio Fantasia""]",Original,"[""Comedy"", ""Ecchi""]","[""Samurai""]",,32 min. per ep.,R+ - Mild Nudity,"Meet Galan, a Russian spastic geek who'd do anything to be a real, live samurai. But that's just an impossible dream... or is it? When his friend Natsu, who is a successor of Japanese emigrants family, gives him the gift of an ancient sword, strange events unfold, and even stranger people drop out of the sky to attack. Now Galan must overcome his ineptitude and join a bunch of beautiful women in a wacky romp through a kingdom that time forgot. Hey, what could be better? (Source: AniDB, edited)",
13935,https://myanimelist.net/anime/13935/Houkago_Midnighters,Houkago Midnighters,6.18,594,9176,12769,1654,0,,放課後ミッドナイターズ,After School Midnighters,,After School Midnighters,,Movie,1,Finished Airing,"Aug 25, 2012",,,"[""CoMix Wave Films"", ""Sony Music Entertainment""]",[],"[""KOO-KI"", ""MontBlanc Pictures""]",Unknown,"[""Fantasy""]",[],Kids,1 hr. 40 min.,G - All Ages,"Mako, Miko, and Mutsuko are three young girls visiting St. Claire Elementary, a school filled with strange legends. They have an abrupt encounter with Kunstrijk, a human body anatomy model, and Goth, a skeleton model. Both haunt the soon-to-be-demolished science room. Seeking revenge for being vandalized by the three girls, Kunstrijk invites them to the school's midnight party in order to scare them. Together, the five go on a quest to collect three mythical medals that can grant a wish and hopefully save the science room. (Source: ANN)",
10201,https://myanimelist.net/anime/10201/Senkou_no_Night_Raid__Aruku_Hako,Senkou no Night Raid: Aruku Hako,6.18,986,9111,10990,2830,0,Senkou no Night Raid Picture Drama,閃光のナイトレイド 「歩く箱」,,,,,Special,1,Finished Airing,"Dec 22, 2010",,,"[""Aniplex""]",[],"[""A-1 Pictures""]",Original,"[""Action""]","[""Historical"", ""Super Power""]",,18 min.,PG-13 - Teens 13 or older,Picture drama included with the 7th volume of the Blu-ray.,
36644,https://myanimelist.net/anime/36644/Shaonian_Jinyiwei,Shaonian Jinyiwei,6.18,328,9112,13634,1289,8,Shao Nian Jin Yi Wei,少年锦衣卫,The Young Imperial Guards,,,,ONA,13,Finished Airing,"Feb 9, 2017 to May 4, 2017",,,"[""Youku""]",[],"[""Boyan Pictures""]",Original,"[""Action"", ""Adventure"", ""Mystery"", ""Romance""]","[""Historical"", ""Martial Arts""]",,18 min. per ep.,PG-13 - Teens 13 or older,"In Ming dynasty, legend goes that there is an ancient deity's book covering a wide range of technical issues, including the unique method of manufacturing the weapons of deity, which has the power to destroy everything. He who gets that book rules the entire nation. Reportedly, in ancient times, deity made the royal family keep the book, as a sign of acknowledging their ruler-ship. However, in Yuan dynasty, the Mongolians invaded the central plain and ruled the nation. There was chaos everywhere and the book which was supposed to be enshrined in the Imperial Palace was somehow missing and reappeared in the outlaw societies, luring lots of forces to fight for it. When Han people regained the ruler-ship in Ming dynasty, though the deity's book was found back and enshrined in the Imperial Palace again, those outlaw forces already knew that the book was more than just a legend! It did exist! So they plotted to steal it out. There are there most famous robbers in the outlaw societies: Hell-fire monk, Hua Daochang the thousand-face fox and Duan Yun in white. One day, on the ghost festival, they sneaked into the Imperial Palace, trying to steal the most precious treasure, competing for the title of ""the most famous robber."" At last, the hell-fire monk stole the deity's book. The emperor founded the Imperial Guards to serve as his personal bodyguards and imperial secret polices and spies, among whom, there was a young and inexperienced guard—Yuan Xiaotang，the hero of this animation. The emperor demanded the Imperial Guards catch the three robbers and find back the book. That's how the story begun! (Source: CA Fansub)",
25065,https://myanimelist.net/anime/25065/Shin_Dousei_Jidai__Hawaiian_Breeze,Shin Dousei Jidai: Hawaiian Breeze,6.18,473,9113,12973,1558,1,,新・同棲時代 HAWAIIAN BREEZE,,,,,OVA,1,Finished Airing,"Jul 3, 1992",,,"[""Japan Home Video""]",[],"[""Animaruya""]",Manga,"[""Drama"", ""Romance""]",[],,41 min.,PG-13 - Teens 13 or older,"Shigeyuki ""Peter"" Honda tries to balance his life as a work-from-home illustrator and homemaker while his girlfriend, Eri Todani, works to climb the corporate ranks. Though they have lived happily like this for two years, Peter feels something is missing: he desperately wants to get married and have a child. Unfortunately, Eri's career-focused mindset leaves no room to start a family. As the two try to reconcile their differences, they wonder if their seemingly picturesque relationship can survive this daunting obstacle. [Written by MAL Rewrite]",
23433,https://myanimelist.net/anime/23433/Shin_Strange_,Shin Strange+,6.18,6972,9114,5852,15160,7,"Strange Plus Second Season, Strange+ 2nd Season, Sin Strange Plus, Sin Strange+",真 ストレンジ・プラス,,,,,TV,12,Finished Airing,"Jul 11, 2014 to Sep 26, 2014",Summer 2014,Unknown,"[""Dream Creation""]",[],"[""Seven""]",Manga,"[""Comedy""]","[""Adult Cast"", ""Crossdressing"", ""Detective"", ""Parody""]",Josei,3 min. per ep.,PG-13 - Teens 13 or older,Second season of Strange+.,
2068,https://myanimelist.net/anime/2068/Sousei_Kishi_Gaiarth,Sousei Kishi Gaiarth,6.18,1380,9115,9629,4279,7,,創世機士ガイアース,Genesis Survivor Gaiarth,,,,OVA,3,Finished Airing,"Apr 22, 1992 to Apr 28, 1993",,,"[""Artmic""]","[""AnimEigo""]","[""AIC"", ""Studio Kyuuma"", ""Big Bang""]",Original,"[""Action"", ""Adventure"", ""Fantasy"", ""Sci-Fi""]","[""Mecha""]",,46 min. per ep.,PG-13 - Teens 13 or older,"Gaiarth - a world devastated by a cataclysmic war, where pockets of humanity struggle to survive amidst the wreckage of technologies made magical by ignorance. Gaiarth - a world where artificially intelligent machines doggedly pursue their programmed imperatives: to protect, or destroy, humanity. Gaiarth - a world in which an old and terrible evil has reawakened, threatening to once again bring forth Armageddon! (Source: AniDB)",
31113,https://myanimelist.net/anime/31113/Suisei_no_Gargantia__Puchitto_Furikaerintia,Suisei no Gargantia: Puchitto Furikaerintia,6.18,1079,9116,10195,3579,2,"Gargantia on the Verdurous Planet Recap, Suisei no Gargantia: Li'l Recapantia, Petit Recap, Suisei no Gargantia Recap",ぷちっとふりかえりんてぃあ,,,,,Special,1,Finished Airing,"Sep 27, 2014",,,"[""Bandai Visual""]",[],"[""Production I.G""]",Unknown,"[""Action"", ""Adventure"", ""Sci-Fi""]","[""Mecha""]",,5 min.,PG-13 - Teens 13 or older,"Short recap episode narrated by Chamber, who talks about Ledo's journey on Earth before the Suisei no Gargantia: Meguru Kouro, Haruka OVA series.",
445,https://myanimelist.net/anime/445/Tales_of_Eternia_The_Animation,Tales of Eternia The Animation,6.18,7003,9117,5439,18481,16,ToE,テイルズ オブ エターニア THE ANIMATION,Tales of Eternia,,,,TV,13,Finished Airing,"Jan 8, 2001 to Mar 26, 2001",Winter 2001,Mondays at 18:30 (JST),"[""Production I.G"", ""Yomiko Advertising""]","[""Media Blasters""]","[""Xebec""]",Game,"[""Adventure"", ""Comedy"", ""Fantasy"", ""Romance""]",[],,21 min. per ep.,PG-13 - Teens 13 or older,"In order to prevent the catastrophe called the Grand Fall, Rid Hershel and his companions Farah, Keel and Meredy have obtained the three Greater Spirits (""Craymels"" in the game version) of Inferia. En route to Mount Farlos, Rid is kidnapped by the bounty hunter Marone Blucarno, and the party is compelled to head to Belcarnu, an archipelago far from the major cities of Inferia. A series of adventures forces them to remain on the islands, where a more immediate threat to Inferia sleeps. (Source: ANN)",
25169,https://myanimelist.net/anime/25169/Tamayura__More_Aggressive_Picture_Drama,Tamayura: More Aggressive Picture Drama,6.18,490,9118,11824,2222,2,,たまゆら ～もあぐれっしぶ～ ピクチャードラマ『来年の夏、汐入で会おうね、なので』,,,,,Special,1,Finished Airing,"Oct 30, 2013",,,[],[],"[""TYO Animations""]",Original,"[""Slice of Life""]","[""CGDCT"", ""Iyashikei""]",,18 min.,G - All Ages,Picture drama included in the 1st Blu-ray and DVD volumes.,
31221,https://myanimelist.net/anime/31221/Tantei_Team_KZ_Jiken_Note,Tantei Team KZ Jiken Note,6.18,6199,9119,5899,14831,16,,探偵チームＫＺ（カッズ）事件ノート,,,,,TV,16,Finished Airing,"Oct 7, 2015 to Jan 27, 2016",Fall 2015,Wednesdays at 18:45 (JST),"[""Kodansha"", ""Sony Music Communications"", ""Tosho Printing"", ""Tokyu Agency""]",[],"[""Signal.MD""]",Novel,"[""Mystery""]","[""School""]",,9 min. per ep.,PG - Children,"Tantei Team KZ Jiken Note centers on sixth grader Aya Tachibana who worries about friends, family, grades, and more. One day, she joins the Detective Team KZ with four very unique boys that she met in cram school: Kazuomi Wakatake, Takakazu Kuroki, Kazunori Uesagi, and Kazuhiko Kozuka. (Source: Crunchyroll)",
40693,https://myanimelist.net/anime/40693/The_iDOLMSTER_Cinderella_Girls__Spin-off,The iDOLM@STER Cinderella Girls: Spin-off!,6.18,708,9120,11555,2403,2,,アイドルマスター シンデレラガールズ Spin-off!,,,,,ONA,1,Finished Airing,"Nov 10, 2019",,,"[""Bandai Namco Entertainment""]",[],"[""Orange""]",Game,[],"[""Music""]",,6 min.,PG-13 - Teens 13 or older,The Idolm@ster Cinderella Girls 8th anniversary special promotional film. (Source: AniDB),
5278,https://myanimelist.net/anime/5278/Totsugeki_Pappara-tai,Totsugeki! Pappara-tai,6.18,321,9121,13361,1388,1,"Charge! Pappara Team, The X-treme Team",突撃! パッパラ隊,Charge! Pappara Team,,,,TV,25,Finished Airing,"Oct 3, 1998 to Mar 27, 1999",Fall 1998,Unknown,"[""MediaNet"", ""TV Aichi""]",[],"[""Magic Bus""]",Manga,"[""Action"", ""Adventure"", ""Comedy"", ""Romance"", ""Sci-Fi""]",[],,24 min. per ep.,PG-13 - Teens 13 or older,"An elite soldier, whose nickname is God of Death, is transferred to another unit known as the PaPaRa Army. The PaPaRa Army is infamous for its elite but hilariously crazy members. There is no plot to speak of other than humour, hilarious brutality, and general nonsense. This is also Matsuzawa-sensei's debut work.",
10815,https://myanimelist.net/anime/10815/UFO_Senshi_Dai_Apolon_2,UFO Senshi Dai Apolon 2,6.18,416,9122,14322,1082,1,"UFO Warrior Dai Apolon 2, Shadow World 2",UFO戦士ダイアポロンII,,,,,TV,21,Finished Airing,"Oct 7, 1976 to Feb 24, 1977",Fall 1976,Saturdays at 19:00 (JST),[],[],"[""Eiken"", ""Studio Live""]",Original,"[""Action"", ""Sci-Fi""]","[""Mecha""]",,24 min. per ep.,PG-13 - Teens 13 or older,Second season of UFO Senshi Dai Apolon.,
9566,https://myanimelist.net/anime/9566/Umi_kara_no_Shisha,Umi kara no Shisha,6.18,887,9123,12512,1793,2,The Messenger from the Sea,海からの使者,,,,,Movie,1,Finished Airing,"Aug 21, 2010",,,"[""Katsudou-manga-kan""]",[],[],Unknown,"[""Action"", ""Sci-Fi""]","[""Mecha"", ""Super Power""]",,8 min.,PG-13 - Teens 13 or older,"An independent anime project by Nosferatu. The film was screened at the Mini-Cinema Tollywood in Shimo-Kitazawa, Setagaya, Tokyo starting Saturday, August 21, 2010. (Source: AniDB)",
42488,https://myanimelist.net/anime/42488/Wasureta_Furi_wo_Shite,Wasureta Furi wo Shite,6.18,531,9124,13388,1380,2,,忘れたフリをして,Pretending to forget,,,,Movie,1,Finished Airing,"Jun 30, 2020",,,"[""CEKAI""]",[],"[""CALF""]",Manga,"[""Slice of Life""]",[],,13 min.,G - All Ages,"Animation film celebrating the 50th anniversary of the Senba Center Building. Based on the manga ""A manga in the Semba Center Building"" by You Machida. One day, manga artist YOU Machida received a request to draw the Semba Center Building, which was celebrating its 50th anniversary. This is the story of a quiet dialogue between a manga artist who has suffered from depression in the past and the Senba Center Building, a generous old commercial facility that has lived for 50 years in the middle of Osaka, over a four-day period. (Source: Vimeo)",
49794,https://myanimelist.net/anime/49794/Yan_Wang__Guai_Hualang,Yan Wang: Guai Hualang,6.18,262,9125,13130,1486,6,,颜王 -怪画廊-,,,,,ONA,12,Finished Airing,"Sep 19, 2021 to Nov 21, 2021",,,[],[],"[""Niceboat Animation""]",Original,"[""Fantasy""]",[],,7 min. per ep.,PG-13 - Teens 13 or older,"An ordinary man, An Xiao Gu, who became a five-star beauty because of a strange encounter in a world where face value determines everything. So he begins the story of saving his sister and changing the world",
